date,location,indicator,value,description
2020-04-08,Scotland,hospital_inc,139,New and newly confirmed patients in hospital
2020-04-08,South East,hospital_inc,322,New and newly confirmed patients in hospital
2020-04-08,South West,hospital_inc,131,New and newly confirmed patients in hospital
2020-04-08,Wales,hospital_inc,83,New and newly confirmed patients in hospital
2020-04-09,East of England,hospital_inc,206,New and newly confirmed patients in hospital
2020-04-09,London,hospital_inc,702,New and newly confirmed patients in hospital
2020-04-09,Midlands,hospital_inc,471,New and newly confirmed patients in hospital
2020-04-09,North East and Yorkshire,hospital_inc,297,New and newly confirmed patients in hospital
2020-04-09,North West,hospital_inc,373,New and newly confirmed patients in hospital
2020-04-09,Northern Ireland,hospital_inc,30,New and newly confirmed patients in hospital
2020-04-09,Scotland,hospital_inc,124,New and newly confirmed patients in hospital
2020-04-09,South East,hospital_inc,264,New and newly confirmed patients in hospital
2020-04-09,South West,hospital_inc,143,New and newly confirmed patients in hospital
2020-04-09,Wales,hospital_inc,99,New and newly confirmed patients in hospital
2020-04-10,East of England,hospital_inc,199,New and newly confirmed patients in hospital
2020-04-10,London,hospital_inc,530,New and newly confirmed patients in hospital
2020-04-10,Midlands,hospital_inc,392,New and newly confirmed patients in hospital
2020-04-10,North East and Yorkshire,hospital_inc,336,New and newly confirmed patients in hospital
2020-04-10,North West,hospital_inc,476,New and newly confirmed patients in hospital
2020-04-10,Northern Ireland,hospital_inc,10,New and newly confirmed patients in hospital
2020-04-10,Scotland,hospital_inc,106,New and newly confirmed patients in hospital
2020-04-10,South East,hospital_inc,286,New and newly confirmed patients in hospital
2020-04-10,South West,hospital_inc,107,New and newly confirmed patients in hospital
2020-04-10,Wales,hospital_inc,65,New and newly confirmed patients in hospital
2020-04-11,East of England,hospital_inc,192,New and newly confirmed patients in hospital
2020-04-11,London,hospital_inc,535,New and newly confirmed patients in hospital
2020-04-11,Midlands,hospital_inc,371,New and newly confirmed patients in hospital
2020-04-11,North East and Yorkshire,hospital_inc,327,New and newly confirmed patients in hospital
2020-04-11,North West,hospital_inc,348,New and newly confirmed patients in hospital
2020-04-11,Northern Ireland,hospital_inc,19,New and newly confirmed patients in hospital
2020-04-11,Scotland,hospital_inc,73,New and newly confirmed patients in hospital
2020-04-11,South East,hospital_inc,260,New and newly confirmed patients in hospital
2020-04-11,South West,hospital_inc,141,New and newly confirmed patients in hospital
2020-04-11,Wales,hospital_inc,65,New and newly confirmed patients in hospital
2020-04-12,East of England,hospital_inc,162,New and newly confirmed patients in hospital
2020-04-12,London,hospital_inc,464,New and newly confirmed patients in hospital
2020-04-12,Midlands,hospital_inc,337,New and newly confirmed patients in hospital
2020-04-12,North East and Yorkshire,hospital_inc,285,New and newly confirmed patients in hospital
2020-04-12,North West,hospital_inc,311,New and newly confirmed patients in hospital
2020-04-12,Northern Ireland,hospital_inc,23,New and newly confirmed patients in hospital
2020-04-12,Scotland,hospital_inc,81,New and newly confirmed patients in hospital
2020-04-12,South East,hospital_inc,237,New and newly confirmed patients in hospital
2020-04-12,South West,hospital_inc,125,New and newly confirmed patients in hospital
2020-04-12,Wales,hospital_inc,68,New and newly confirmed patients in hospital
2020-04-13,East of England,hospital_inc,147,New and newly confirmed patients in hospital
2020-04-13,London,hospital_inc,371,New and newly confirmed patients in hospital
2020-04-13,Midlands,hospital_inc,351,New and newly confirmed patients in hospital
2020-04-13,North East and Yorkshire,hospital_inc,297,New and newly confirmed patients in hospital
2020-04-13,North West,hospital_inc,298,New and newly confirmed patients in hospital
2020-04-13,Northern Ireland,hospital_inc,21,New and newly confirmed patients in hospital
2020-04-13,Scotland,hospital_inc,96,New and newly confirmed patients in hospital
2020-04-13,South East,hospital_inc,223,New and newly confirmed patients in hospital
2020-04-13,South West,hospital_inc,121,New and newly confirmed patients in hospital
2020-04-13,Wales,hospital_inc,53,New and newly confirmed patients in hospital
2020-04-14,East of England,hospital_inc,236,New and newly confirmed patients in hospital
2020-04-14,London,hospital_inc,419,New and newly confirmed patients in hospital
2020-04-14,Midlands,hospital_inc,301,New and newly confirmed patients in hospital
2020-04-14,North East and Yorkshire,hospital_inc,312,New and newly confirmed patients in hospital
2020-04-14,North West,hospital_inc,283,New and newly confirmed patients in hospital
2020-04-14,Northern Ireland,hospital_inc,17,New and newly confirmed patients in hospital
2020-04-14,Scotland,hospital_inc,96,New and newly confirmed patients in hospital
2020-04-14,South East,hospital_inc,229,New and newly confirmed patients in hospital
2020-04-14,South West,hospital_inc,111,New and newly confirmed patients in hospital
2020-04-14,Wales,hospital_inc,62,New and newly confirmed patients in hospital
2020-04-15,East of England,hospital_inc,161,New and newly confirmed patients in hospital
2020-04-15,London,hospital_inc,452,New and newly confirmed patients in hospital
2020-04-15,Midlands,hospital_inc,328,New and newly confirmed patients in hospital
2020-04-15,North East and Yorkshire,hospital_inc,296,New and newly confirmed patients in hospital
2020-04-15,North West,hospital_inc,281,New and newly confirmed patients in hospital
2020-04-15,Northern Ireland,hospital_inc,19,New and newly confirmed patients in hospital
2020-04-15,Scotland,hospital_inc,88,New and newly confirmed patients in hospital
2020-04-15,South East,hospital_inc,175,New and newly confirmed patients in hospital
2020-04-15,South West,hospital_inc,102,New and newly confirmed patients in hospital
2020-04-15,Wales,hospital_inc,59,New and newly confirmed patients in hospital
2020-04-16,East of England,hospital_inc,108,New and newly confirmed patients in hospital
2020-04-16,London,hospital_inc,391,New and newly confirmed patients in hospital
2020-04-16,Midlands,hospital_inc,261,New and newly confirmed patients in hospital
2020-04-16,North East and Yorkshire,hospital_inc,262,New and newly confirmed patients in hospital
2020-04-16,North West,hospital_inc,222,New and newly confirmed patients in hospital
2020-04-16,Northern Ireland,hospital_inc,23,New and newly confirmed patients in hospital
2020-04-16,Scotland,hospital_inc,91,New and newly confirmed patients in hospital
2020-04-16,South East,hospital_inc,243,New and newly confirmed patients in hospital
2020-04-16,South West,hospital_inc,129,New and newly confirmed patients in hospital
2020-04-16,Wales,hospital_inc,78,New and newly confirmed patients in hospital
2020-04-17,East of England,hospital_inc,143,New and newly confirmed patients in hospital
2020-04-17,London,hospital_inc,393,New and newly confirmed patients in hospital
2020-04-17,Midlands,hospital_inc,275,New and newly confirmed patients in hospital
2020-04-17,North East and Yorkshire,hospital_inc,272,New and newly confirmed patients in hospital
2020-04-17,North West,hospital_inc,313,New and newly confirmed patients in hospital
2020-04-17,Northern Ireland,hospital_inc,28,New and newly confirmed patients in hospital
2020-04-17,Scotland,hospital_inc,102,New and newly confirmed patients in hospital
2020-04-17,South East,hospital_inc,339,New and newly confirmed patients in hospital
2020-04-17,South West,hospital_inc,105,New and newly confirmed patients in hospital
2020-04-17,Wales,hospital_inc,78,New and newly confirmed patients in hospital
2020-04-18,East of England,hospital_inc,172,New and newly confirmed patients in hospital
2020-04-18,London,hospital_inc,344,New and newly confirmed patients in hospital
2020-04-18,Midlands,hospital_inc,298,New and newly confirmed patients in hospital
2020-04-18,North East and Yorkshire,hospital_inc,238,New and newly confirmed patients in hospital
2020-04-18,North West,hospital_inc,233,New and newly confirmed patients in hospital
2020-04-18,Northern Ireland,hospital_inc,13,New and newly confirmed patients in hospital
2020-04-18,Scotland,hospital_inc,68,New and newly confirmed patients in hospital
2020-04-18,South East,hospital_inc,240,New and newly confirmed patients in hospital
2020-04-18,South West,hospital_inc,99,New and newly confirmed patients in hospital
2020-04-18,Wales,hospital_inc,42,New and newly confirmed patients in hospital
2020-04-19,East of England,hospital_inc,179,New and newly confirmed patients in hospital
2020-04-19,London,hospital_inc,266,New and newly confirmed patients in hospital
2020-04-19,Midlands,hospital_inc,213,New and newly confirmed patients in hospital
2020-04-19,North East and Yorkshire,hospital_inc,217,New and newly confirmed patients in hospital
2020-04-19,North West,hospital_inc,199,New and newly confirmed patients in hospital
2020-04-19,Northern Ireland,hospital_inc,18,New and newly confirmed patients in hospital
2020-04-19,Scotland,hospital_inc,56,New and newly confirmed patients in hospital
2020-04-19,South East,hospital_inc,165,New and newly confirmed patients in hospital
2020-04-19,South West,hospital_inc,83,New and newly confirmed patients in hospital
2020-04-19,Wales,hospital_inc,56,New and newly confirmed patients in hospital
2020-04-20,East of England,hospital_inc,136,New and newly confirmed patients in hospital
2020-04-20,London,hospital_inc,300,New and newly confirmed patients in hospital
2020-04-20,Midlands,hospital_inc,297,New and newly confirmed patients in hospital
2020-04-20,North East and Yorkshire,hospital_inc,292,New and newly confirmed patients in hospital
2020-04-20,North West,hospital_inc,214,New and newly confirmed patients in hospital
2020-04-20,Northern Ireland,hospital_inc,30,New and newly confirmed patients in hospital
2020-04-20,Scotland,hospital_inc,66,New and newly confirmed patients in hospital
2020-04-20,South East,hospital_inc,209,New and newly confirmed patients in hospital
2020-04-20,South West,hospital_inc,80,New and newly confirmed patients in hospital
2020-04-20,Wales,hospital_inc,49,New and newly confirmed patients in hospital
2020-04-21,East of England,hospital_inc,127,New and newly confirmed patients in hospital
2020-04-21,London,hospital_inc,317,New and newly confirmed patients in hospital
2020-04-21,Midlands,hospital_inc,271,New and newly confirmed patients in hospital
2020-04-21,North East and Yorkshire,hospital_inc,265,New and newly confirmed patients in hospital
2020-04-21,North West,hospital_inc,229,New and newly confirmed patients in hospital
2020-04-21,Northern Ireland,hospital_inc,25,New and newly confirmed patients in hospital
2020-04-21,Scotland,hospital_inc,66,New and newly confirmed patients in hospital
2020-04-21,South East,hospital_inc,231,New and newly confirmed patients in hospital
2020-04-21,South West,hospital_inc,79,New and newly confirmed patients in hospital
2020-04-21,Wales,hospital_inc,33,New and newly confirmed patients in hospital
2020-04-22,East of England,hospital_inc,150,New and newly confirmed patients in hospital
2020-04-22,London,hospital_inc,284,New and newly confirmed patients in hospital
2020-04-22,Midlands,hospital_inc,265,New and newly confirmed patients in hospital
2020-04-22,North East and Yorkshire,hospital_inc,275,New and newly confirmed patients in hospital
2020-04-22,North West,hospital_inc,253,New and newly confirmed patients in hospital
2020-04-22,Northern Ireland,hospital_inc,19,New and newly confirmed patients in hospital
2020-04-22,Scotland,hospital_inc,58,New and newly confirmed patients in hospital
2020-04-22,South East,hospital_inc,189,New and newly confirmed patients in hospital
2020-04-22,South West,hospital_inc,86,New and newly confirmed patients in hospital
2020-04-22,Wales,hospital_inc,46,New and newly confirmed patients in hospital
